year,first_name,gender,count
1910,Mary,F,22848
1910,Helen,F,10479
1910,Margaret,F,8226
1910,Dorothy,F,7318
1910,Ruth,F,7212
1910,Anna,F,6436
1910,Elizabeth,F,5800
1910,Mildred,F,5692
1910,Marie,F,4790
1910,Alice,F,4671
1910,Frances,F,4448
1910,Florence,F,4282
1910,Ethel,F,4146
1910,Lillian,F,4127
1910,Gladys,F,3842
1910,Rose,F,3837
1910,Evelyn,F,3777
1910,Edna,F,3664
1910,Annie,F,3519
1910,Louise,F,3457
1910,Irene,F,3281
1910,Catherine,F,3161
1910,Grace,F,3145
1910,Hazel,F,3032
1910,Thelma,F,2976
1910,Gertrude,F,2932
1910,Ruby,F,2893
1910,Martha,F,2858
1910,Virginia,F,2854
1910,Josephine,F,2801
1910,Lucille,F,2692
1910,Clara,F,2665
1910,Bertha,F,2651
1910,Emma,F,2607
1910,Edith,F,2592
1910,Beatrice,F,2459
1910,Bessie,F,2392
1910,Esther,F,2378
1910,Pearl,F,2177
1910,Sarah,F,2173
1910,Agnes,F,2163
1910,Pauline,F,2153
1910,Myrtle,F,2145
1910,Elsie,F,2141
1910,Eva,F,2123
1910,Mabel,F,2123
1910,Ida,F,2107
1910,Viola,F,2090
1910,Julia,F,2074
1910,Minnie,F,1983
1910,Nellie,F,1928
1910,Ann,F,1842
1910,Laura,F,1834
1910,Lillie,F,1824
1910,Eleanor,F,1797
1910,Willie,F,1796
1910,Katherine,F,1752
1910,Bernice,F,1720
1910,Marion,F,1703
1910,Mattie,F,1687
1910,Alma,F,1630
1910,Ella,F,1587
1910,Jessie,F,1541
1910,Doris,F,1536
1910,Mae,F,1453
1910,Lena,F,1431
1910,Anne,F,1413
1910,Marjorie,F,1391
1910,Betty,F,1389
1910,Carrie,F,1381
1910,Vera,F,1346
1910,Stella,F,1319
1910,Hattie,F,1314
1910,Blanche,F,1288
1910,Lucy,F,1283
1910,Lois,F,1272
1910,Jean,F,1246
1910,Fannie,F,1237
1910,Leona,F,1220
1910,Kathryn,F,1198
1910,Jennie,F,1183
1910,Beulah,F,1131
1910,Rosa,F,1131
1910,Marguerite,F,1086
1910,Cora,F,1079
1910,Mamie,F,1079
1910,Opal,F,1051
1910,Ellen,F,1038
1910,Violet,F,1037
1910,Velma,F,1035
1910,Georgia,F,1010
1910,Sylvia,F,1000
1910,Lula,F,975
1910,Ada,F,960
1910,Maggie,F,940
1910,Theresa,F,926
1910,Inez,F,916
1910,Genevieve,F,908
1910,Charlotte,F,896
1910,Sadie,F,886
1910,Daisy,F,877
1910,Susie,F,858
1910,Dora,F,833
1910,Alberta,F,832
1910,Nancy,F,811
1910,Marian,F,806
1910,Vivian,F,801
1910,Flora,F,793
1910,Hilda,F,793
1910,Emily,F,785
1910,Nora,F,753
1910,Estelle,F,749
1910,Eunice,F,742
1910,Rosie,F,736
1910,Juanita,F,732
1910,Jane,F,709
1910,Geneva,F,699
1910,Lucile,F,698
1910,Wilma,F,698
1910,Lola,F,685
1910,Mable,F,679
1910,Katie,F,672
1910,Christine,F,665
1910,Loretta,F,655
1910,Olive,F,646
1910,Harriet,F,637
1910,Lottie,F,634
1910,Sara,F,633
1910,Nettie,F,627
1910,Verna,F,626
1910,Kathleen,F,622
1910,Maria,F,621
1910,Sophie,F,621
1910,Essie,F,620
1910,Eula,F,615
1910,Barbara,F,612
1910,Della,F,602
1910,May,F,594
1910,Goldie,F,592
1910,Erma,F,577
1910,Maude,F,575
1910,Victoria,F,574
1910,Effie,F,572
1910,Sallie,F,569
1910,Madeline,F,560
1910,Caroline,F,553
1910,Sally,F,553
1910,Geraldine,F,551
1910,Irma,F,547
1910,Ollie,F,538
1910,Rachel,F,538
1910,Lydia,F,537
1910,Henrietta,F,525
1910,Rebecca,F,519
1910,Lizzie,F,505
1910,Naomi,F,502
1910,Addie,F,495
1910,Ora,F,495
1910,Norma,F,486
1910,Nina,F,478
1910,Lela,F,469
1910,Audrey,F,453
1910,Amelia,F,449
1910,Roberta,F,433
1910,Etta,F,430
1910,Leola,F,423
1910,Ola,F,422
1910,Iva,F,406
1910,Celia,F,402
1910,Mollie,F,399
1910,Maxine,F,397
1910,Adeline,F,395
1910,Susan,F,395
1910,Fern,F,394
1910,Phyllis,F,392
1910,Isabel,F,389
1910,Isabelle,F,389
1910,Flossie,F,387
1910,Jeanette,F,382
1910,Olga,F,381
1910,Estella,F,377
1910,Janie,F,377
1910,Bonnie,F,374
1910,Luella,F,374
1910,Winifred,F,370
1910,Miriam,F,368
1910,Muriel,F,365
1910,Jewell,F,362
1910,Regina,F,359
1910,Cleo,F,357
1910,Alta,F,347
1910,Jeannette,F,347
1910,Freda,F,345
1910,Elva,F,342
1910,Anita,F,338
1910,Cecelia,F,335
1910,Nannie,F,334
1910,Rita,F,333
1910,Carolyn,F,331
1910,Antoinette,F,320
1910,Frieda,F,319
1910,Jewel,F,318
1910,Nell,F,318
1910,Shirley,F,318
1910,Fay,F,316
1910,Patricia,F,316
1910,Veronica,F,314
1910,Faye,F,312
1910,Lila,F,311
1910,Lorraine,F,310
1910,Wanda,F,308
1910,Dorothea,F,307
1910,Hannah,F,305
1910,Margie,F,305
1910,Johnnie,F,299
1910,Ina,F,296
1910,Janet,F,296
1910,June,F,295
1910,Marcella,F,295
1910,Dolores,F,294
1910,Selma,F,293
1910,Virgie,F,292
1910,Lorene,F,290
1910,Adele,F,288
1910,Amy,F,287
1910,Cecilia,F,287
1910,Matilda,F,281
1910,Rosalie,F,281
1910,Amanda,F,278
1910,Dollie,F,278
1910,Sue,F,277
1910,Angeline,F,276
1910,Claire,F,274
1910,Eliza,F,273
1910,Elma,F,273
1910,Eloise,F,273
1910,Sophia,F,271
1910,Constance,F,261
1910,Angela,F,260
1910,Eileen,F,258
1910,Rena,F,253
1910,Josie,F,251
1910,Angelina,F,249
1910,Winnie,F,248
1910,Millie,F,247
1910,Gracie,F,246
1910,Callie,F,244
1910,Elnora,F,241
1910,Gussie,F,240
1910,Allie,F,237
1910,Reba,F,236
1910,Hallie,F,233
1910,Annette,F,232
1910,Francis,F,227
1910,Helene,F,226
1910,Lee,F,224
1910,Jeanne,F,220
1910,Teresa,F,220
1910,Zelma,F,220
1910,Tillie,F,219
1910,Madge,F,217
1910,Lenora,F,214
1910,Elvira,F,213
1910,Hester,F,212
1910,Lorena,F,212
1910,Olivia,F,211
1910,Lessie,F,208
1910,Arlene,F,207
1910,Leah,F,207
1910,Adelaide,F,206
1910,Kate,F,206
1910,Peggy,F,204
1910,Cornelia,F,202
1910,Letha,F,202
1910,Ila,F,199
1910,Maudie,F,198
1910,Joan,F,196
1910,Bertie,F,195
1910,Elaine,F,195
1910,Odessa,F,194
1910,Belle,F,193
1910,Edythe,F,189
1910,Birdie,F,187
1910,Cecile,F,187
1910,Carol,F,185
1910,Ernestine,F,184
1910,Clarice,F,182
1910,Augusta,F,181
1910,Carmen,F,181
1910,Harriett,F,177
1910,Pearlie,F,176
1910,Rosetta,F,176
1910,Helena,F,175
1910,Iola,F,175
1910,Lora,F,173
1910,Rhoda,F,170
1910,Ophelia,F,169
1910,Roxie,F,169
1910,Eugenia,F,168
1910,Bettie,F,166
1910,Frankie,F,166
1910,Billie,F,165
1910,Dessie,F,164
1910,Leila,F,163
1910,Melba,F,160
1910,Nola,F,158
1910,Katharine,F,157
1910,Corine,F,156
1910,Myra,F,155
1910,Lily,F,154
1910,Gwendolyn,F,151
1910,Isabella,F,151
1910,Zella,F,151
1910,Delia,F,149
1910,Corinne,F,146
1910,Molly,F,145
1910,Eleanore,F,144
1910,Lou,F,144
1910,Iris,F,143
1910,Maud,F,143
1910,Wilhelmina,F,143
1910,Jannie,F,142
1910,Mayme,F,142
1910,Priscilla,F,142
1910,Aline,F,141
1910,Alyce,F,141
1910,Johanna,F,141
1910,Neva,F,141
1910,Rosemary,F,141
1910,Carmela,F,140
1910,Lenore,F,140
1910,Catharine,F,139
1910,Lelia,F,138
1910,Merle,F,138
1910,Claudia,F,137
1910,Linda,F,137
1910,Natalie,F,136
1910,Joyce,F,135
1910,Nona,F,135
1910,Laverne,F,134
1910,Oma,F,134
1910,Willa,F,134
1910,Dolly,F,133
1910,Elinor,F,133
1910,Gertie,F,131
1910,Yvonne,F,131
1910,Cecil,F,130
1910,Christina,F,130
1910,Jimmie,F,130
1910,Connie,F,129
1910,Isabell,F,129
1910,Lilly,F,129
1910,Pansy,F,129
1910,Berniece,F,127
1910,Eddie,F,126
1910,Iona,F,124
1910,Aileen,F,123
1910,Lucinda,F,123
1910,Rosella,F,123
1910,Maurine,F,122
1910,Annabelle,F,121
1910,Erna,F,120
1910,Tessie,F,118
1910,Louella,F,117
1910,Dovie,F,115
1910,Gloria,F,115
1910,Verda,F,113
1910,Lulu,F,112
1910,Ione,F,111
1910,Loraine,F,111
1910,Florine,F,110
1910,Lona,F,110
1910,Polly,F,110
1910,Vesta,F,109
1910,Blanch,F,108
1910,Cassie,F,108
1910,Leota,F,108
1910,Donna,F,107
1910,Hettie,F,107
1910,Vada,F,107
1910,Georgie,F,106
1910,Kay,F,106
1910,Maybelle,F,106
1910,Sybil,F,106
1910,Alvina,F,105
1910,Estell,F,105
1910,Arline,F,104
1910,Floy,F,104
1910,Leora,F,104
1910,Elisabeth,F,102
1910,Fanny,F,102
1910,Hortense,F,102
1910,Lettie,F,102
1910,Mona,F,101
1910,Artie,F,100
1910,Minerva,F,100
1910,Mittie,F,100
1910,Imogene,F,98
1910,Leone,F,98
1910,Bernadine,F,97
1910,Leta,F,97
1910,Bernadette,F,96
1910,Gretchen,F,95
1910,Lura,F,95
1910,Mathilda,F,95
1910,Alpha,F,94
1910,Clare,F,94
1910,Concetta,F,94
1910,Ona,F,94
1910,Earline,F,93
1910,Ester,F,92
1910,Althea,F,91
1910,Beryl,F,91
1910,Era,F,91
1910,Reva,F,91
1910,Nadine,F,90
1910,Phoebe,F,90
1910,Carmella,F,89
1910,Janice,F,89
1910,Paula,F,89
1910,Bess,F,88
1910,John,F,88
1910,Stephanie,F,88
1910,Angie,F,87
1910,Rae,F,87
1910,Adell,F,86
1910,Allene,F,86
1910,Cynthia,F,86
1910,Dixie,F,86
1910,Lauretta,F,86
1910,Zelda,F,86
1910,Linnie,F,85
1910,Magnolia,F,85
1910,Louisa,F,84
1910,Mozelle,F,84
1910,Ramona,F,84
1910,Rubye,F,84
1910,Orpha,F,83
1910,Tommie,F,83
1910,Avis,F,82
1910,Corrine,F,82
1910,Mercedes,F,82
1910,Idella,F,81
1910,Philomena,F,81
1910,Alva,F,80
1910,Elsa,F,80
1910,Mazie,F,80
1910,Queen,F,80
1910,Abbie,F,79
1910,Agatha,F,79
1910,Ava,F,79
1910,Golda,F,79
1910,Harriette,F,79
1910,Monica,F,79
1910,Zola,F,79
1910,Yetta,F,78
1910,Wilda,F,77
1910,Evangeline,F,76
1910,Eve,F,76
1910,Tressie,F,76
1910,Cordelia,F,75
1910,Hulda,F,75
1910,Evie,F,74
1910,Garnet,F,74
1910,Idell,F,74
1910,Antonia,F,73
1910,Bella,F,73
1910,Elda,F,73
1910,Ocie,F,73
1910,Patsy,F,73
1910,Robbie,F,73
1910,Almeda,F,72
1910,Belva,F,72
1910,Celeste,F,72
1910,Ivy,F,72
1910,Julie,F,72
1910,Mandy,F,72
1910,Odell,F,72
1910,Retha,F,72
1910,Clementine,F,71
1910,Lovie,F,71
1910,Melva,F,71
1910,Mina,F,71
1910,Myrtis,F,71
1910,Una,F,71
1910,Vergie,F,71
1910,Filomena,F,70
1910,Lue,F,70
1910,Zula,F,70
1910,Aurelia,F,69
1910,Camille,F,69
1910,Guadalupe,F,69
1910,Ferne,F,68
1910,Lina,F,68
1910,Dorthy,F,67
1910,Easter,F,67
1910,Johnie,F,67
1910,Judith,F,67
1910,Margret,F,67
1910,Glenna,F,66
1910,Lorine,F,66
1910,Margery,F,66
1910,Bennie,F,65
1910,Charlie,F,65
1910,Elena,F,65
1910,Ethelyn,F,65
1910,Madelyn,F,65
1910,Nelle,F,65
1910,Octavia,F,65
1910,Petra,F,65
1910,Veda,F,65
1910,Vida,F,65
1910,Winona,F,65
1910,Dorotha,F,64
1910,Lucia,F,64
1910,Pinkie,F,64
1910,Beth,F,63
1910,James,F,63
1910,Elise,F,62
1910,Hope,F,62
1910,Kattie,F,62
1910,Aurora,F,61
1910,Delma,F,61
1910,Leatha,F,61
1910,Manuela,F,61
1910,Marietta,F,61
1910,Sudie,F,61
1910,Albina,F,60
1910,Crystal,F,60
1910,Margarita,F,60
1910,Rhea,F,60
1910,Savannah,F,60
1910,Valeria,F,60
1910,Alene,F,59
1910,Ruthie,F,59
1910,George,F,58
1910,Suzanne,F,58
1910,Tina,F,58
1910,Freida,F,57
1910,Marcia,F,57
1910,Rosia,F,57
1910,Zora,F,57
1910,Beverly,F,56
1910,Claudie,F,56
1910,Hellen,F,56
1910,Jacqueline,F,56
1910,Ray,F,56
1910,Rubie,F,56
1910,Velva,F,56
1910,Adela,F,55
1910,Bulah,F,55
1910,Clyde,F,55
1910,Diana,F,55
1910,Lyda,F,55
1910,Myrtie,F,55
1910,Oleta,F,55
1910,Rosalind,F,55
1910,Rowena,F,55
1910,Ursula,F,55
1910,Elvera,F,54
1910,Magdalene,F,54
1910,Millicent,F,54
1910,Reta,F,54
1910,Corene,F,53
1910,Edwina,F,53
1910,Eleanora,F,53
1910,Georgiana,F,53
1910,Nan,F,53
1910,Verla,F,53
1910,Celestine,F,52
1910,Delphine,F,52
1910,Elna,F,52
1910,Lavina,F,52
1910,Leslie,F,52
1910,Madeleine,F,52
1910,Albertha,F,51
1910,Claudine,F,51
1910,Emilie,F,51
1910,Freddie,F,51
1910,Lorna,F,51
1910,Macie,F,51
1910,Myrtice,F,51
1910,Queenie,F,51
1910,Bell,F,50
1910,Bobbie,F,50
1910,Chloe,F,50
1910,Delores,F,50
1910,Delphia,F,50
1910,Ellie,F,50
1910,Ima,F,50
1910,Lennie,F,50
1910,Melvina,F,50
1910,Donnie,F,49
1910,Dorris,F,49
1910,Esta,F,49
1910,Joanna,F,49
1910,Leonora,F,49
1910,Marianne,F,49
1910,Marvel,F,49
1910,Nita,F,49
1910,Novella,F,49
1910,Rosamond,F,49
1910,Vernice,F,49
1910,Berta,F,48
1910,Joy,F,48
1910,Juliette,F,48
1910,Malinda,F,48
1910,Meta,F,48
1910,Zona,F,48
1910,Anastasia,F,47
1910,Elmira,F,47
1910,Lida,F,47
1910,Lupe,F,47
1910,Melissa,F,47
1910,Pattie,F,47
1910,Roma,F,47
1910,Velda,F,47
1910,Vernie,F,47
1910,Winnifred,F,47
1910,Altha,F,46
1910,Camilla,F,46
1910,Emmie,F,46
1910,Francisca,F,46
1910,Katheryn,F,46
1910,Kitty,F,46
1910,Madie,F,46
1910,Mallie,F,46
1910,Rosalee,F,46
1910,Tennie,F,46
1910,Annabel,F,45
1910,Cathrine,F,45
1910,Germaine,F,45
1910,Ira,F,45
1910,Rachael,F,45
1910,Susanna,F,45
1910,Therese,F,45
1910,Valerie,F,45
1910,Verdie,F,45
1910,Vina,F,45
1910,Alda,F,44
1910,Charity,F,44
1910,Earnestine,F,44
1910,Lonnie,F,44
1910,Audra,F,43
1910,Birtha,F,43
1910,Carolina,F,43
1910,Eldora,F,43
1910,Florida,F,43
1910,Hedwig,F,43
1910,Jackie,F,43
1910,Luvenia,F,43
1910,Mabelle,F,43
1910,Marjory,F,43
1910,Ossie,F,43
1910,Pearle,F,43
1910,Pearline,F,43
1910,Verona,F,43
1910,Joe,F,42
1910,Kathrine,F,42
1910,Liza,F,42
1910,Maxie,F,42
1910,Rosina,F,42
1910,Adelia,F,41
1910,Adrienne,F,41
1910,Dona,F,41
1910,Emilia,F,41
1910,Goldia,F,41
1910,Hilma,F,41
1910,Jenny,F,41
1910,Maybell,F,41
1910,Mozell,F,41
1910,Bethel,F,40
1910,Carmel,F,40
1910,Georgianna,F,40
1910,Grayce,F,40
1910,Jo,F,40
1910,Margarette,F,40
1910,Theodora,F,40
1910,Arvilla,F,39
1910,Berneice,F,39
1910,Bonita,F,39
1910,Cathryn,F,39
1910,Hazle,F,39
1910,Hildegarde,F,39
1910,Jettie,F,39
1910,Juana,F,39
1910,Lilla,F,39
1910,Ludie,F,39
1910,Vallie,F,39
1910,Yolanda,F,39
1910,Aletha,F,38
1910,Consuelo,F,38
1910,Eulalia,F,38
1910,Evalyn,F,38
1910,Garnett,F,38
1910,Luna,F,38
1910,Versie,F,38
1910,Annabell,F,37
1910,Dortha,F,37
1910,Martina,F,37
1910,Mavis,F,37
1910,Sofia,F,37
1910,Thora,F,37
1910,William,F,37
1910,Betsy,F,36
1910,Bridget,F,36
1910,Magdalena,F,36
1910,Rosanna,F,36
1910,Treva,F,36
1910,Antonette,F,35
1910,Corrie,F,35
1910,Faith,F,35
1910,Josefa,F,35
1910,Justine,F,35
1910,Lera,F,35
1910,Libby,F,35
1910,Maryann,F,35
1910,Onie,F,35
1910,Renee,F,35
1910,Verlie,F,35
1910,Viva,F,35
1910,Zada,F,35
1910,Clemmie,F,34
1910,Cordie,F,34
1910,Dorcas,F,34
1910,Elisa,F,34
1910,Elouise,F,34
1910,Emmer,F,34
1910,Enid,F,34
1910,Ethyl,F,34
1910,Felicia,F,34
1910,Gilda,F,34
1910,Lilyan,F,34
1910,Nella,F,34
1910,Norene,F,34
1910,Zoe,F,34
1910,Adella,F,33
1910,Annis,F,33
1910,Audie,F,33
1910,Deborah,F,33
1910,Diane,F,33
1910,Elenora,F,33
1910,Gail,F,33
1910,Hermine,F,33
1910,Ilene,F,33
1910,Jerry,F,33
1910,Lilian,F,33
1910,Lucie,F,33
1910,Minna,F,33
1910,Palma,F,33
1910,Tiny,F,33
1910,Violette,F,33
1910,Alverta,F,32
1910,Amie,F,32
1910,Berenice,F,32
1910,Charlene,F,32
1910,Charles,F,32
1910,Concepcion,F,32
1910,Gene,F,32
1910,Icie,F,32
1910,Irine,F,32
1910,Ivory,F,32
1910,Josefina,F,32
1910,Maye,F,32
1910,Nova,F,32
1910,Ressie,F,32
1910,Sibyl,F,32
1910,Willia,F,32
1910,Alfreda,F,31
1910,Alicia,F,31
1910,Amalia,F,31
1910,Bettye,F,31
1910,Eda,F,31
1910,Fae,F,31
1910,Kathryne,F,31
1910,Mellie,F,31
1910,Norine,F,31
1910,Ouida,F,31
1910,Serena,F,31
1910,Signe,F,31
1910,Delilah,F,30
1910,Dell,F,30
1910,Dena,F,30
1910,Emelia,F,30
1910,Eveline,F,30
1910,Hanna,F,30
1910,Letitia,F,30
1910,Lonie,F,30
1910,Magdalen,F,30
1910,Marianna,F,30
1910,Rosalia,F,30
1910,Sammie,F,30
1910,Trudie,F,30
1910,Adelina,F,29
1910,Adelle,F,29
1910,Annetta,F,29
1910,Beaulah,F,29
1910,Elvie,F,29
1910,Elvina,F,29
1910,Fairy,F,29
1910,Inga,F,29
1910,Joseph,F,29
1910,Judy,F,29
1910,Lavada,F,29
1910,Louie,F,29
1910,Louvenia,F,29
1910,Lucretia,F,29
1910,Nelda,F,29
1910,Robert,F,29
1910,Theo,F,29
1910,Vincenza,F,29
1910,Alida,F,28
1910,Amber,F,28
1910,Elizebeth,F,28
1910,Ena,F,28
1910,Glennie,F,28
1910,Greta,F,28
1910,Henry,F,28
1910,Hildred,F,28
1910,Jaunita,F,28
1910,Jessica,F,28
1910,Joanne,F,28
1910,Lavinia,F,28
1910,Louis,F,28
1910,Mammie,F,28
1910,Myrna,F,28
1910,Naoma,F,28
1910,Osie,F,28
1910,Ozella,F,28
1910,Vena,F,28
1910,Alvera,F,27
1910,Andrea,F,27
1910,Cathleen,F,27
1910,Clarissa,F,27
1910,Exie,F,27
1910,Flo,F,27
1910,Georgina,F,27
1910,Hertha,F,27
1910,Jonnie,F,27
1910,Myrle,F,27
1910,Odelia,F,27
1910,Omie,F,27
1910,Theola,F,27
1910,Vinnie,F,27
1910,Almeta,F,26
1910,Arlie,F,26
1910,Delta,F,26
1910,Drusilla,F,26
1910,Gay,F,26
1910,Janette,F,26
1910,Jossie,F,26
1910,Lacy,F,26
1910,Loree,F,26
1910,Meda,F,26
1910,Rossie,F,26
1910,Sadye,F,26
1910,Vivien,F,26
1910,Zadie,F,26
1910,Adaline,F,25
1910,Augustine,F,25
1910,Ceola,F,25
1910,Coletta,F,25
1910,Eulah,F,25
1910,Golden,F,25
1910,Hassie,F,25
1910,Izora,F,25
1910,Lelah,F,25
1910,Leo,F,25
1910,Luetta,F,25
1910,Madaline,F,25
1910,Manda,F,25
1910,Mariah,F,25
1910,Nedra,F,25
1910,Reatha,F,25
1910,Rilla,F,25
1910,Syble,F,25
1910,Arie,F,24
1910,Buelah,F,24
1910,Dale,F,24
1910,Dola,F,24
1910,Gwen,F,24
1910,Hermina,F,24
1910,Ines,F,24
1910,Juliet,F,24
1910,Larue,F,24
1910,Lexie,F,24
1910,Luisa,F,24
1910,Margarett,F,24
1910,Mathilde,F,24
1910,Meredith,F,24
1910,Missouri,F,24
1910,Mozella,F,24
1910,Neoma,F,24
1910,Odie,F,24
1910,Ottie,F,24
1910,Ara,F,23
1910,Bernardine,F,23
1910,Elberta,F,23
1910,Eloisa,F,23
1910,Erie,F,23
1910,Ether,F,23
1910,Florrie,F,23
1910,Izetta,F,23
1910,Lea,F,23
1910,Lenna,F,23
1910,Lilie,F,23
1910,Lynn,F,23
1910,Marcelle,F,23
1910,Myrl,F,23
1910,Nevada,F,23
1910,Olevia,F,23
1910,Tena,F,23
1910,Zetta,F,23
1910,Adline,F,22
1910,Alba,F,22
1910,Albertine,F,22
1910,Anner,F,22
1910,Ardella,F,22
1910,Buna,F,22
1910,Clarabelle,F,22
1910,Elease,F,22
1910,Elenor,F,22
1910,Enola,F,22
1910,Eugenie,F,22
1910,Freeda,F,22
1910,Gertha,F,22
1910,Hessie,F,22
1910,Lannie,F,22
1910,Laverna,F,22
1910,Leonor,F,22
1910,Lossie,F,22
1910,Malissa,F,22
1910,Nathalie,F,22
1910,Oda,F,22
1910,Retta,F,22
1910,Tempie,F,22
1910,Ula,F,22
1910,Vella,F,22
1910,Vertie,F,22
1910,Vonnie,F,22
1910,Angelita,F,21
1910,Ardis,F,21
1910,Bette,F,21
1910,Classie,F,21
1910,Corean,F,21
1910,Dana,F,21
1910,Delfina,F,21
1910,Doretha,F,21
1910,Ettie,F,21
1910,Euna,F,21
1910,Eura,F,21
1910,Evaline,F,21
1910,Florene,F,21
1910,Frank,F,21
1910,Lassie,F,21
1910,Lurline,F,21
1910,Lyla,F,21
1910,Maebelle,F,21
1910,Margaretta,F,21
1910,Neta,F,21
1910,Nila,F,21
1910,Ova,F,21
1910,Pennie,F,21
1910,Rosemarie,F,21
1910,Roslyn,F,21
1910,Rozella,F,21
1910,Selena,F,21
1910,Stephania,F,21
1910,Zena,F,21
1910,Adah,F,20
1910,Aili,F,20
1910,Alvena,F,20
1910,Arlena,F,20
1910,Bea,F,20
1910,Beula,F,20
1910,Blossom,F,20
1910,Clifford,F,20
1910,Dallas,F,20
1910,Deloris,F,20
1910,Emogene,F,20
1910,Evelena,F,20
1910,Florance,F,20
1910,Fronie,F,20
1910,Gennie,F,20
1910,Helga,F,20
1910,Joann,F,20
1910,Lavon,F,20
1910,Leanna,F,20
1910,Libbie,F,20
1910,Madalyn,F,20
1910,Mossie,F,20
1910,Ozell,F,20
1910,Sonia,F,20
1910,Tomasa,F,20
1910,Trula,F,20
1910,Veva,F,20
1910,Allean,F,19
1910,Alys,F,19
1910,Antonetta,F,19
1910,Arietta,F,19
1910,Benita,F,19
1910,Berdie,F,19
1910,Blanchie,F,19
1910,Cara,F,19
1910,Creola,F,19
1910,Darlene,F,19
1910,Dimple,F,19
1910,Elvia,F,19
1910,Emeline,F,19
1910,Gladyce,F,19
1910,Henretta,F,19
1910,Hollie,F,19
1910,India,F,19
1910,Justina,F,19
1910,Leana,F,19
1910,Leonia,F,19
1910,Leonore,F,19
1910,Luz,F,19
1910,Madelene,F,19
1910,Margueritte,F,19
1910,Monnie,F,19
1910,Otis,F,19
1910,Pat,F,19
1910,Salome,F,19
1910,Selina,F,19
1910,Silvia,F,19
1910,Tressa,F,19
1910,Venita,F,19
1910,Zenobia,F,19
1910,Arrie,F,18
1910,Astrid,F,18
1910,Bernetta,F,18
1910,Cherry,F,18
1910,Cleta,F,18
1910,Dominga,F,18
1910,Edmonia,F,18
1910,Edward,F,18
1910,Electa,F,18
1910,Elinore,F,18
1910,Etha,F,18
1910,Evia,F,18
1910,Flonnie,F,18
1910,Gerda,F,18
1910,Laurie,F,18
1910,Lavera,F,18
1910,Leda,F,18
1910,Lorean,F,18
1910,Luciel,F,18
1910,Macy,F,18
1910,Margurite,F,18
1910,Marilyn,F,18
1910,Marry,F,18
1910,Mettie,F,18
1910,Nada,F,18
1910,Ozie,F,18
1910,Pollie,F,18
1910,Prudence,F,18
1910,Romaine,F,18
1910,Santa,F,18
1910,Sister,F,18
1910,Theda,F,18
1910,Thomas,F,18
1910,Twila,F,18
1910,Vassie,F,18
1910,Vennie,F,18
1910,Verne,F,18
1910,Vernia,F,18
1910,Virgil,F,18
1910,Aimee,F,17
1910,Alease,F,17
1910,Alline,F,17
1910,Almira,F,17
1910,Alvira,F,17
1910,Ardell,F,17
1910,Bernita,F,17
1910,Christena,F,17
1910,Cleopatra,F,17
1910,Cleora,F,17
1910,Cruz,F,17
1910,Daphne,F,17
1910,Dessa,F,17
1910,Drucilla,F,17
1910,Elmer,F,17
1910,Elzie,F,17
1910,Emaline,F,17
1910,Glendora,F,17
1910,Herma,F,17
1910,Huldah,F,17
1910,Imelda,F,17
1910,Isobel,F,17
1910,Jeffie,F,17
1910,Kizzie,F,17
1910,Lavern,F,17
1910,Leon,F,17
1910,Malvina,F,17
1910,Mertie,F,17
1910,Nanie,F,17
1910,Oneita,F,17
1910,Paralee,F,17
1910,Pinkey,F,17
1910,Rafaela,F,17
1910,Rea,F,17
1910,Susana,F,17
1910,Texie,F,17
1910,Valda,F,17
1910,Veola,F,17
1910,Vernon,F,17
1910,Virgia,F,17
1910,Yvette,F,17
1910,Abigail,F,16
1910,Aggie,F,16
1910,Albertina,F,16
1910,Alexandria,F,16
1910,Altie,F,16
1910,Bettina,F,16
1910,Bobby,F,16
1910,Borghild,F,16
1910,Cammie,F,16
1910,Carlotta,F,16
1910,Carmelita,F,16
1910,Charline,F,16
1910,Cleona,F,16
1910,Clora,F,16
1910,Dagmar,F,16
1910,Daisie,F,16
1910,Dee,F,16
1910,Delsie,F,16
1910,Dicie,F,16
1910,Dottie,F,16
1910,Earlene,F,16
1910,Edyth,F,16
1910,Elfrieda,F,16
1910,Erline,F,16
1910,Evelina,F,16
1910,Georgette,F,16
1910,Gladis,F,16
1910,Gregoria,F,16
1910,Gusta,F,16
1910,Hildreth,F,16
1910,Ivah,F,16
1910,Izola,F,16
1910,Jamie,F,16
1910,Jeane,F,16
1910,Josiephine,F,16
1910,Jule,F,16
1910,Katy,F,16
1910,Kittie,F,16
1910,Loma,F,16
1910,Loyce,F,16
1910,Madelon,F,16
1910,Mariana,F,16
1910,Melinda,F,16
1910,Odella,F,16
1910,Oneida,F,16
1910,Orene,F,16
1910,Pearly,F,16
1910,Portia,F,16
1910,Rosalyn,F,16
1910,Roselle,F,16
1910,Sigrid,F,16
1910,Stacia,F,16
1910,Terry,F,16
1910,Toby,F,16
1910,Trinidad,F,16
1910,Trudy,F,16
1910,Valera,F,16
1910,Vicie,F,16
1910,Vivienne,F,16
1910,Vlasta,F,16
1910,Williemae,F,16
1910,Aleen,F,15
1910,Alvie,F,15
1910,Alyne,F,15
1910,Annamae,F,15
1910,Ardath,F,15
1910,Carry,F,15
1910,Celina,F,15
1910,Clarence,F,15
1910,Cleone,F,15
1910,Edra,F,15
